Unnamed: 0,brick_id,delivery_nr,brick_format,brick_original_dimensions (mm),brick_origin,brick_distance (km),age (y),colour name,turn_nr,mortar rests (%),colour rests (%),R,G,B,lu (mm),wu (mm),hu (mm),volume (%),colour_clusters,test group ident,hue (0.1 - 10.0),pitch (0.1 - 10.0),samples mortar rests (%),samples colour rests (%),volume (mm3),dry_weight (g),density (kg/m3),UPV (km/s),fst (N/mm2),fk (N/mm2),WAC (%),IRA (kg/(m2*min)),RPV (%)
5526,5527,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.46,0.01,229,145,124,215.5,116.9,65.6,0.85,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5531,5532,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.43,0.01,229,145,124,238.0,118.4,63.1,0.91,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5532,5533,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.25,0.01,229,140,115,248.5,118.0,67.4,1.01,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5541,5542,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.39,0.01,229,145,124,247.3,114.1,65.3,0.94,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5549,5550,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.7,0.01,229,140,115,261.3,120.5,67.0,1.08,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5551,5552,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.4,0.01,229,145,124,260.1,117.9,65.9,1.04,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5566,5567,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.35,0.08,229,140,115,260.7,115.3,67.3,1.04,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5574,5575,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.3,0.01,229,145,124,243.4,115.5,63.8,0.92,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5579,5580,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.1,0.01,229,145,124,257.5,116.9,67.2,1.04,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5580,5581,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.34,0.01,229,145,124,249.5,114.6,66.8,0.98,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5582,5583,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.49,0.12,229,140,115,237.7,119.9,67.3,0.98,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5586,5587,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.25,0.01,229,145,124,222.0,117.7,64.8,0.87,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5592,5593,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.32,0.11,229,145,124,240.3,119.2,62.2,0.91,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5599,5600,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.28,0.01,229,140,115,261.7,125.9,62.5,1.06,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5602,5603,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.5,0.01,229,140,115,260.2,115.1,68.0,1.04,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5605,5606,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.1,0.01,229,145,124,260.4,122.1,65.4,1.07,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5612,5613,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.5,0.08,229,145,124,190.1,116.1,67.0,0.76,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5616,5617,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.26,0.01,229,140,115,246.9,116.3,64.0,0.94,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5620,5621,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.8,0.14,229,140,115,255.7,116.5,67.5,1.03,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5623,5624,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.6,0.01,229,145,124,246.7,123.4,64.4,1.01,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5626,5627,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.3,0.14,229,140,115,246.9,120.8,63.7,0.97,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5627,5628,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.35,0.01,229,145,124,154.0,116.7,63.8,0.59,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5629,5630,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.18,0.01,229,145,124,239.9,114.3,61.9,0.87,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5633,5634,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.25,0.09,229,145,124,215.0,118.1,67.7,0.88,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5643,5644,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.33,0.01,229,140,115,222.9,120.2,64.2,0.88,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5649,5650,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.09,0.01,229,145,124,241.1,125.2,65.6,1.02,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5659,5660,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.4,0.13,229,140,115,169.6,115.7,63.7,0.64,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5661,5662,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.4,0.01,229,145,124,249.2,122.2,66.6,1.04,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5662,5663,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.16,0.13,229,145,124,253.6,116.1,67.9,1.03,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
5665,5666,4,Reichsformat,"250, 120, 65",Landshut,73,94,beige,1,0.19,0.01,229,145,124,255.1,122.1,64.4,1.03,2,4_k-2_8-1,8.0,7.8,0.45,0.03,1842565,5607.7,2839.5,3.0,38.84,9.37,7.3,2.0,0.757
